Industry,Contract_Plan,Billing_Cycle,Onboarding_Tier,Monthly_Contract_Value,Tenure_Months,Licensed_Seats,Active_Seats,Support_Tickets,Unresolved_Bugs,API_Calls_Monthly,Churn
HealthTech,Startup,Annual,Assisted,3832.76,9,21,7,3,0,52200.0,0
FinTech,Growth,Multi-Year,,843.33,5,17,5,7,1,51305.0,0
HealthTech,Growth,Monthly,Assisted,1253.39,72,15,9,1,0,65161.0,0
HealthTech,Startup,Quarterly,Self-Serve,855.55,6,23,8,4,3,36690.0,1
FinTech,Startup,Monthly,Dedicated-CSM,4971.39,7,13,9,1,0,115159.0,0
FinTech,Startup,Annual,Assisted,470.44,72,14,8,7,2,31205.0,0
E-Commerce,Startup,Monthly,Self-Serve,1352.86,2,19,4,0,0,36510.0,0
EdTech,Growth,Quarterly,Dedicated-CSM,2097.13,25,15,11,5,2,75776.0,1
Media,Enterprise,Monthly,Self-Serve,340.58,49,11,3,2,1,89558.0,0
Media,Startup,Monthly,Self-Serve,612.83,12,21,18,4,2,52258.0,1
E-Commerce,Growth,Annual,Self-Serve,1180.92,1,24,11,3,1,6755.0,0
HealthTech,Growth,Annual,Assisted,630.39,8,24,11,0,0,20170.0,0
E-Commerce,Custom,Annual,Assisted,669.64,2,22,4,2,0,1018.0,0
EdTech,Custom,Annual,Self-Serve,994.87,9,16,15,6,2,17510.0,0
FinTech,Enterprise,Monthly,Self-Serve,2326.56,28,17,11,1,0,42227.0,0
HealthTech,Startup,Quarterly,Assisted,1000.94,10,27,14,5,2,81797.0,0
Logistics,Startup,Quarterly,Dedicated-CSM,3349.82,10,25,6,1,0,44052.0,0
HealthTech,Startup,Monthly,Assisted,573.58,14,14,10,2,1,2036.0,0
E-Commerce,Startup,Quarterly,Self-Serve,462.14,15,18,7,1,0,14995.0,0
E-Commerce,Growth,Annual,Self-Serve,6887.02,34,24,23,1,0,43145.0,0
FinTech,Enterprise,Quarterly,Self-Serve,765.66,6,15,14,2,1,61730.0,0
HealthTech,Enterprise,Annual,Self-Serve,439.54,31,16,12,4,2,100665.0,0
HealthTech,Enterprise,Quarterly,Assisted,304.68,15,28,27,2,1,171550.0,0
FinTech,Growth,Monthly,Assisted,3340.37,6,23,6,2,1,111183.0,0
FinTech,Growth,Monthly,Assisted,1002.14,6,17,7,0,0,31492.0,0
Logistics,Startup,Quarterly,Assisted,1079.6,8,20,8,4,0,68704.0,0
HealthTech,Startup,Monthly,Self-Serve,1169.91,17,19,4,2,0,13757.0,0
E-Commerce,Enterprise,Monthly,Self-Serve,3168.46,4,16,15,1,0,3298.0,0
HealthTech,Startup,Monthly,Assisted,1149.86,45,24,5,7,4,2832.0,1
Media,Growth,Quarterly,Self-Serve,9822.64,15,18,15,4,2,13808.0,1
HealthTech,Startup,Monthly,Self-Serve,1500.71,45,24,19,3,0,1913.0,0
HealthTech,Growth,Annual,Self-Serve,3302.77,1,16,8,3,0,94947.0,1
Logistics,Enterprise,Annual,Self-Serve,2655.67,7,24,5,1,0,33659.0,0
Logistics,Startup,Monthly,Self-Serve,1298.57,1,23,4,0,0,83274.0,0
FinTech,Enterprise,Annual,Dedicated-CSM,813.28,5,21,7,1,1,140586.0,0
Logistics,Startup,Annual,Dedicated-CSM,1776.09,35,18,10,2,0,255038.0,0
E-Commerce,Growth,Annual,Self-Serve,2066.44,1,21,11,2,1,138361.0,0
E-Commerce,Enterprise,Quarterly,Self-Serve,823.28,10,22,14,2,0,63037.0,0
FinTech,Growth,Monthly,Assisted,1542.85,2,22,17,2,0,29168.0,0
FinTech,Custom,Annual,Self-Serve,3830.59,9,14,7,4,3,45563.0,0
EdTech,Startup,Monthly,Self-Serve,7781.12,32,22,7,2,0,84776.0,0
E-Commerce,Growth,Multi-Year,Self-Serve,2768.92,17,22,18,4,1,113921.0,0
HealthTech,Growth,Annual,Self-Serve,6524.67,24,16,7,0,0,156713.0,0
EdTech,Custom,Quarterly,Assisted,784.49,7,20,8,3,1,65579.0,0
EdTech,Startup,Monthly,Dedicated-CSM,2432.32,52,19,15,1,0,38821.0,0
FinTech,Enterprise,Monthly,Self-Serve,4178.64,22,19,17,2,1,172685.0,0
E-Commerce,Growth,Monthly,,625.23,9,8,7,5,3,159254.0,1
FinTech,Startup,Quarterly,Self-Serve,886.47,10,18,5,4,2,32462.0,0
EdTech,Growth,Monthly,Self-Serve,5867.71,45,23,13,6,2,52300.0,0
EdTech,Startup,Quarterly,Dedicated-CSM,584.74,15,16,4,5,4,82844.0,1
Media,Growth,Monthly,Assisted,428.39,22,18,17,2,1,28377.0,0
FinTech,Enterprise,Multi-Year,Assisted,4908.8,9,18,6,2,0,88415.0,0
FinTech,Growth,Monthly,Assisted,3704.3,4,21,7,0,0,5909.0,0
HealthTech,Growth,Multi-Year,Dedicated-CSM,1933.92,23,21,19,7,3,32807.0,1
HealthTech,Growth,Multi-Year,Dedicated-CSM,1288.39,16,21,20,4,2,32948.0,0
FinTech,Startup,Quarterly,Self-Serve,922.65,12,25,18,2,0,57705.0,0
Media,Startup,Annual,Self-Serve,1702.17,17,17,5,3,1,6188.0,0
FinTech,Growth,Monthly,Assisted,5129.87,4,20,11,5,4,5447.0,1
HealthTech,Startup,Annual,Self-Serve,1640.54,28,18,15,3,1,115428.0,0
EdTech,Startup,Monthly,Dedicated-CSM,8449.95,53,17,11,3,1,18102.0,0
HealthTech,Growth,Monthly,Assisted,624.37,39,25,7,1,1,19795.0,0
EdTech,Startup,Quarterly,Dedicated-CSM,1317.21,6,21,7,1,0,74998.0,0
FinTech,Startup,Quarterly,Self-Serve,975.45,9,23,20,1,1,26799.0,0
E-Commerce,Growth,Quarterly,Dedicated-CSM,532.52,29,20,12,1,1,89465.0,0
FinTech,Startup,Monthly,Self-Serve,1176.01,16,15,11,0,0,25664.0,0
FinTech,Custom,Monthly,Dedicated-CSM,1909.75,14,14,6,0,0,71481.0,1
Media,Enterprise,Monthly,Self-Serve,2091.41,47,16,10,1,0,37255.0,0
FinTech,Enterprise,Monthly,Assisted,8475.07,13,22,21,2,0,137310.0,0
E-Commerce,Startup,Monthly,Assisted,1987.83,13,9,4,2,1,19829.0,0
HealthTech,Enterprise,Monthly,,3560.36,1,21,15,3,1,22525.0,0
HealthTech,Enterprise,Monthly,Assisted,1416.83,1,16,5,1,1,175305.0,0
Logistics,Enterprise,Annual,Dedicated-CSM,5576.67,1,20,5,2,1,66880.0,0
FinTech,Startup,Monthly,Assisted,10287.47,44,19,15,1,0,74045.0,0
EdTech,Growth,Annual,Assisted,2103.64,9,14,12,2,2,17547.0,0
Media,Enterprise,Monthly,Self-Serve,576.08,11,18,13,2,1,37969.0,0
E-Commerce,Growth,Annual,,840.1,33,28,9,3,2,18810.0,0
Media,Growth,Quarterly,Assisted,1702.14,16,16,6,0,0,15046.0,0
FinTech,Growth,Monthly,Assisted,1974.41,16,24,22,2,1,38312.0,0
HealthTech,Growth,Quarterly,Self-Serve,2425.18,6,21,9,1,0,220155.0,0
HealthTech,Startup,Monthly,Assisted,1980.63,32,22,18,2,2,12080.0,0
EdTech,Growth,Quarterly,Self-Serve,1347.41,3,18,7,2,1,13888.0,1
Media,Startup,Monthly,Self-Serve,779.95,1,22,20,2,0,13928.0,0
HealthTech,Growth,Multi-Year,Assisted,1883.65,3,22,20,2,0,78439.0,0
EdTech,Startup,Monthly,Self-Serve,6481.71,5,18,4,0,0,35717.0,1
FinTech,Growth,Monthly,Self-Serve,3187.33,5,20,16,4,1,24288.0,1
E-Commerce,Startup,Annual,Assisted,2110.12,19,16,5,1,0,92828.0,0
E-Commerce,Growth,Monthly,Self-Serve,3213.55,4,26,9,2,2,17655.0,1
Media,Enterprise,Annual,Self-Serve,977.11,20,27,15,1,0,24897.0,0
E-Commerce,Startup,Quarterly,Self-Serve,869.55,1,20,13,1,0,3824.0,0
HealthTech,Startup,Annual,Assisted,709.37,2,27,12,2,1,6330.0,0
FinTech,Startup,Monthly,Assisted,1204.12,12,28,18,2,0,7351.0,0
FinTech,Enterprise,Annual,Assisted,935.7,45,15,5,2,2,21307.0,0
FinTech,Growth,Annual,Self-Serve,3740.72,35,20,4,0,0,37126.0,0
HealthTech,Growth,Monthly,Self-Serve,894.24,62,28,18,1,0,100.0,0
Logistics,Startup,Monthly,Self-Serve,677.01,18,15,9,1,0,10532.0,0
E-Commerce,Growth,Monthly,Assisted,6982.7,20,19,14,2,2,9658.0,0
E-Commerce,Enterprise,Multi-Year,Dedicated-CSM,912.63,17,17,12,2,2,14608.0,0
FinTech,Enterprise,Monthly,Self-Serve,1526.14,17,25,22,0,0,9081.0,0
Logistics,Growth,Quarterly,Self-Serve,1965.74,2,25,14,1,0,10854.0,0
EdTech,Startup,Monthly,Self-Serve,509.69,14,18,3,0,0,206386.0,1
FinTech,Startup,Monthly,Assisted,3828.24,8,13,9,2,2,45160.0,1
EdTech,Startup,Quarterly,Assisted,2302.04,10,19,14,4,1,71920.0,0
E-Commerce,Startup,Multi-Year,Assisted,5037.3,13,17,10,1,1,85558.0,0
FinTech,Startup,Quarterly,Dedicated-CSM,751.94,2,20,15,1,1,55083.0,0
E-Commerce,Startup,Annual,Assisted,1457.18,8,23,10,2,0,60883.0,0
E-Commerce,Growth,Quarterly,Self-Serve,1385.0,1,21,6,1,0,50022.0,0
FinTech,Custom,Monthly,Self-Serve,1676.23,70,19,13,1,1,52402.0,0
Media,Growth,Monthly,Assisted,389.0,2,23,9,3,1,131868.0,1
Logistics,Enterprise,Quarterly,Assisted,1471.76,5,15,8,4,4,10274.0,0
EdTech,Enterprise,Multi-Year,Assisted,398.42,39,19,11,1,0,16061.0,0
E-Commerce,Startup,Annual,Assisted,1816.35,11,19,11,2,0,4895.0,0
HealthTech,Enterprise,Monthly,Assisted,219.35,2,18,12,4,1,90800.0,1
EdTech,Startup,Monthly,Dedicated-CSM,277.59,8,17,3,1,1,29779.0,1
E-Commerce,Growth,Monthly,Assisted,2685.89,2,21,20,3,0,118814.0,0
FinTech,Startup,Multi-Year,Assisted,841.5,4,23,17,2,0,26524.0,0
E-Commerce,Custom,Annual,Self-Serve,578.43,1,24,12,6,1,29225.0,1
Logistics,Startup,Annual,Assisted,3945.06,10,20,7,1,0,29743.0,0
E-Commerce,Startup,Monthly,Dedicated-CSM,1769.55,29,16,4,2,2,47401.0,0
FinTech,Custom,Quarterly,Self-Serve,2810.95,15,22,16,1,0,,0
EdTech,Startup,Quarterly,Assisted,1162.93,16,19,8,3,1,21639.0,0
FinTech,Growth,Monthly,Assisted,13064.9,4,17,6,1,0,49735.0,1
HealthTech,Enterprise,Quarterly,Self-Serve,801.24,7,11,5,0,0,11406.0,0
FinTech,Enterprise,Monthly,Assisted,5900.67,33,24,16,2,1,40377.0,0
HealthTech,Custom,Monthly,Self-Serve,1271.36,1,17,12,1,1,39547.0,0
EdTech,Custom,Annual,Dedicated-CSM,328.21,35,14,10,2,1,109783.0,0
E-Commerce,Startup,Annual,Dedicated-CSM,2019.13,11,19,16,6,3,113094.0,1
FinTech,Enterprise,Monthly,Self-Serve,1750.31,32,25,9,3,3,33395.0,1
Logistics,Growth,Quarterly,Self-Serve,548.06,6,11,7,1,1,1245.0,0
Logistics,Growth,Monthly,Assisted,611.62,7,22,6,2,0,93095.0,0
Logistics,Startup,Annual,Self-Serve,1311.61,25,20,12,1,0,100.0,0
FinTech,Growth,Annual,Self-Serve,1803.14,27,24,16,2,2,32529.0,0
E-Commerce,Custom,Annual,Assisted,164.01,4,28,10,4,3,999.0,1
Media,Custom,Annual,Self-Serve,3278.54,64,19,9,4,1,21739.0,0
EdTech,Growth,Monthly,Self-Serve,879.78,1,18,15,2,1,50635.0,0
FinTech,Startup,Monthly,Dedicated-CSM,431.82,1,16,5,3,1,23197.0,0
FinTech,Growth,Quarterly,Dedicated-CSM,2980.68,16,21,11,1,0,130790.0,0
E-Commerce,Enterprise,Monthly,Assisted,1312.81,23,29,27,0,0,51189.0,0
Media,Enterprise,Annual,Dedicated-CSM,3765.9,58,24,14,1,1,51986.0,0
E-Commerce,Growth,Monthly,Self-Serve,1943.53,9,25,19,1,0,23455.0,0
E-Commerce,Startup,Monthly,Self-Serve,1337.71,1,23,19,3,0,1965.0,0
FinTech,Growth,Monthly,Self-Serve,1176.36,16,19,6,1,1,67005.0,0
EdTech,Growth,Multi-Year,Assisted,2018.9,6,21,7,2,1,62982.0,0
Logistics,Custom,Monthly,Dedicated-CSM,942.46,10,19,15,5,0,37764.0,0
HealthTech,Growth,Annual,Assisted,648.92,12,20,16,5,1,26916.0,0
EdTech,Startup,Monthly,Dedicated-CSM,2249.41,1,26,6,4,0,38644.0,1
Media,Growth,Monthly,Assisted,1184.63,11,22,10,0,0,68682.0,0
FinTech,Startup,Quarterly,Self-Serve,1378.2,10,14,7,1,0,62376.0,0
E-Commerce,Custom,Annual,Assisted,3381.16,22,19,16,5,1,53663.0,0
HealthTech,Growth,Quarterly,Self-Serve,1215.86,18,21,11,3,2,117054.0,0
EdTech,Growth,Annual,Self-Serve,1356.66,3,34,31,1,1,47066.0,0
E-Commerce,Growth,Monthly,Assisted,804.56,4,19,18,1,0,731.0,0
E-Commerce,Growth,Monthly,Assisted,1931.65,5,17,14,1,0,48125.0,0
EdTech,Growth,Multi-Year,Assisted,1803.26,3,24,17,1,0,47410.0,0
HealthTech,Enterprise,Monthly,Assisted,2880.33,19,19,9,3,0,3609.0,0
Media,Startup,Quarterly,Self-Serve,818.72,72,19,4,2,0,27907.0,0
E-Commerce,Startup,Annual,Assisted,907.65,19,16,10,2,0,52648.0,0
FinTech,Startup,Monthly,Assisted,2626.26,16,24,11,1,1,60955.0,1
EdTech,Growth,Annual,Self-Serve,1659.68,9,30,14,3,3,111770.0,0
EdTech,Startup,Monthly,Dedicated-CSM,620.0,6,12,9,2,1,92063.0,0
HealthTech,Growth,Monthly,Assisted,4066.63,43,17,9,2,1,6196.0,0
Logistics,Enterprise,Monthly,Assisted,316.18,62,19,15,1,1,46925.0,0
Media,Enterprise,Annual,Dedicated-CSM,2608.79,12,17,8,0,0,45377.0,0
HealthTech,Growth,Monthly,Dedicated-CSM,456.95,6,30,9,3,1,18102.0,0
Media,Growth,Annual,Dedicated-CSM,6653.65,26,21,11,4,2,10174.0,0
FinTech,Startup,Multi-Year,Self-Serve,360.36,2,24,23,2,1,11126.0,0
FinTech,Growth,Quarterly,Self-Serve,3566.76,26,19,15,1,0,9773.0,1
FinTech,Enterprise,Quarterly,Self-Serve,1249.64,30,19,6,2,0,82063.0,0
Logistics,Startup,Quarterly,Self-Serve,980.82,2,23,11,2,2,8032.0,0
EdTech,Growth,Monthly,Dedicated-CSM,1568.05,67,28,26,3,1,15353.0,0
FinTech,Enterprise,Quarterly,Assisted,2291.85,72,21,6,0,0,12281.0,0
HealthTech,Enterprise,Annual,Self-Serve,620.96,49,12,4,2,0,62389.0,0
E-Commerce,Startup,Multi-Year,Self-Serve,669.53,12,19,7,2,0,8622.0,0
FinTech,Growth,Multi-Year,Self-Serve,2326.6,5,15,9,2,0,1218.0,0
Logistics,Startup,Annual,Assisted,313.8,15,22,11,2,0,23438.0,0
Logistics,Startup,Annual,Assisted,815.18,9,16,4,3,1,18199.0,0
E-Commerce,Custom,Quarterly,Dedicated-CSM,17757.87,4,22,15,2,0,25350.0,1
Media,Enterprise,Annual,Dedicated-CSM,588.27,9,9,2,1,0,70084.0,0
HealthTech,Enterprise,Annual,Self-Serve,3553.3,19,18,12,1,0,622.0,0
Media,Startup,Monthly,Self-Serve,813.98,1,11,6,3,0,1922.0,0
EdTech,Enterprise,Multi-Year,Self-Serve,2064.59,7,17,10,2,1,14762.0,1
E-Commerce,Growth,Monthly,Self-Serve,2336.02,1,29,7,1,1,110005.0,0
FinTech,Startup,Annual,Dedicated-CSM,3496.83,24,20,14,2,1,9261.0,0
Logistics,Growth,Annual,Assisted,1129.79,18,14,7,2,0,291094.0,0
HealthTech,Startup,Multi-Year,Assisted,7263.03,1,19,10,3,0,81916.0,0
FinTech,Enterprise,Monthly,Assisted,811.65,60,12,8,1,1,30453.0,0
FinTech,Growth,Annual,Self-Serve,1634.49,1,15,10,4,0,68889.0,0
E-Commerce,Startup,Quarterly,Self-Serve,1649.93,16,21,4,2,1,36575.0,0
E-Commerce,Startup,Monthly,Assisted,516.11,26,19,5,6,2,41735.0,0
EdTech,Startup,Annual,Assisted,1050.49,27,23,8,1,1,43467.0,0
Logistics,Startup,Quarterly,Self-Serve,1536.54,1,18,13,1,0,52309.0,0
FinTech,Growth,Annual,Assisted,927.69,42,21,13,1,0,3134.0,0
EdTech,Enterprise,Monthly,Dedicated-CSM,10665.67,45,17,13,3,1,47921.0,1
FinTech,Startup,Quarterly,Assisted,656.66,14,16,12,3,1,63106.0,0
Logistics,Startup,Annual,Assisted,3650.1,11,17,15,2,1,18606.0,0
Logistics,Growth,Monthly,,2773.85,1,17,8,2,0,192169.0,1
E-Commerce,Enterprise,Monthly,Assisted,1323.74,14,28,13,2,0,7800.0,0
EdTech,Startup,Multi-Year,Assisted,641.99,9,24,20,3,1,120644.0,0
HealthTech,Startup,Quarterly,Dedicated-CSM,697.14,26,25,9,2,1,56420.0,0
E-Commerce,Growth,Annual,Self-Serve,862.41,9,12,6,3,0,54579.0,0
Logistics,Startup,Monthly,Assisted,293.57,20,26,9,3,2,104383.0,1
E-Commerce,Startup,Monthly,Self-Serve,570.81,1,21,19,2,1,89109.0,0
HealthTech,Enterprise,Monthly,Self-Serve,379.9,2,17,8,2,2,21189.0,0
E-Commerce,Growth,Monthly,,4204.85,2,23,8,2,1,61102.0,1
Logistics,Growth,Quarterly,Dedicated-CSM,2265.82,1,25,18,5,1,2596.0,1
HealthTech,Enterprise,Quarterly,Self-Serve,2612.54,14,13,5,1,0,31183.0,0
FinTech,Growth,Quarterly,Self-Serve,2209.47,28,30,28,0,0,138852.0,0
EdTech,Startup,Monthly,Self-Serve,1543.68,16,23,11,2,1,16016.0,0
Logistics,Growth,Quarterly,Assisted,4635.87,15,14,10,3,0,2563.0,0
FinTech,Startup,Monthly,Self-Serve,797.0,20,28,13,2,2,43727.0,1
FinTech,Startup,Monthly,Self-Serve,1466.55,7,17,14,2,1,21933.0,0
FinTech,Growth,Multi-Year,Assisted,2527.54,8,20,18,1,0,23876.0,0
HealthTech,Enterprise,Annual,Self-Serve,435.71,6,26,21,5,2,43668.0,0
E-Commerce,Custom,Annual,Assisted,18622.03,22,23,20,0,0,48589.0,0
EdTech,Growth,Monthly,Assisted,1372.35,3,20,5,1,0,,0
EdTech,Startup,Multi-Year,Self-Serve,1511.25,1,12,11,0,0,35418.0,0
E-Commerce,Startup,Annual,Assisted,3898.5,16,27,18,2,0,249953.0,0
HealthTech,Enterprise,Annual,Assisted,2915.25,51,16,14,3,2,157500.0,0
Logistics,Growth,Monthly,Assisted,1383.49,16,23,17,6,3,61433.0,1
E-Commerce,Growth,Multi-Year,Assisted,1496.09,27,20,7,0,0,8806.0,0
Media,Enterprise,Annual,Self-Serve,372.96,20,21,14,2,1,22311.0,0
E-Commerce,Enterprise,Annual,Dedicated-CSM,834.64,12,20,5,2,0,107317.0,0
FinTech,Enterprise,Monthly,,2078.97,22,22,16,7,3,27545.0,1
EdTech,Startup,Monthly,Self-Serve,1953.37,31,18,9,3,3,155465.0,1
HealthTech,Enterprise,Monthly,Self-Serve,3781.93,4,16,5,0,0,33501.0,0
EdTech,Enterprise,Monthly,Self-Serve,1209.03,7,17,16,2,2,98942.0,0
FinTech,Startup,Annual,Self-Serve,411.91,4,23,21,0,0,1801.0,0
FinTech,Growth,Monthly,Assisted,3288.61,10,15,13,3,0,28473.0,0
Logistics,Startup,Monthly,Self-Serve,4539.97,38,22,18,3,2,60242.0,0
FinTech,Custom,Monthly,Self-Serve,2874.14,7,11,8,1,0,99595.0,0
Logistics,Startup,Monthly,Assisted,1165.51,8,18,13,2,1,47033.0,0
HealthTech,Growth,Monthly,Self-Serve,3254.29,35,9,2,3,1,9513.0,0
E-Commerce,Startup,Annual,Assisted,20000.0,13,20,18,6,4,108488.0,1
EdTech,Enterprise,Quarterly,,1477.16,13,22,19,2,0,42761.0,0
E-Commerce,Startup,Monthly,Self-Serve,439.23,35,17,13,4,3,5715.0,0
HealthTech,Startup,Monthly,Assisted,813.75,12,14,13,3,2,31167.0,0
FinTech,Growth,Monthly,Assisted,2279.37,20,12,7,1,0,60023.0,0
FinTech,Custom,Monthly,Self-Serve,342.38,1,25,13,2,2,29984.0,1
HealthTech,Startup,Annual,Self-Serve,1546.88,3,25,24,2,0,102316.0,0
EdTech,Startup,Annual,Assisted,1850.64,9,20,11,1,0,27556.0,0
Media,Enterprise,Annual,Dedicated-CSM,4938.68,12,28,19,2,2,43788.0,0
Logistics,Growth,Annual,Assisted,4079.24,60,23,11,4,1,11860.0,0
EdTech,Custom,Monthly,Self-Serve,2793.07,63,19,13,2,1,35942.0,0
EdTech,Startup,Multi-Year,Assisted,213.09,34,19,14,0,0,12607.0,0
EdTech,Growth,Annual,Assisted,2930.4,6,17,11,0,0,12757.0,0
HealthTech,Startup,Multi-Year,Assisted,2439.84,59,18,11,2,1,16418.0,0
Media,Startup,Monthly,Assisted,1664.95,21,27,11,1,0,2260.0,0
EdTech,Growth,Multi-Year,Assisted,307.76,8,21,15,0,0,8915.0,0
E-Commerce,Growth,Annual,Dedicated-CSM,692.11,21,20,18,2,2,27614.0,0
FinTech,Enterprise,Annual,Assisted,496.81,1,21,4,2,2,7024.0,1
HealthTech,Startup,Monthly,Assisted,241.59,2,21,6,2,1,7158.0,1
E-Commerce,Growth,Annual,Self-Serve,1336.12,31,21,6,5,1,171995.0,0
Logistics,Growth,Multi-Year,Dedicated-CSM,679.84,18,24,22,3,1,27852.0,0
E-Commerce,Custom,Annual,Dedicated-CSM,12475.35,8,24,17,1,1,25853.0,1
HealthTech,Startup,Quarterly,Self-Serve,1160.43,12,15,14,2,0,15581.0,0
Media,Startup,Multi-Year,Assisted,4022.63,42,17,11,1,0,35918.0,0
FinTech,Growth,Monthly,Self-Serve,352.93,17,21,11,2,2,45325.0,0
HealthTech,Growth,Quarterly,Assisted,853.57,9,22,18,2,0,27080.0,0
FinTech,Startup,Quarterly,Assisted,1454.42,2,24,7,3,0,25028.0,0
EdTech,Custom,Multi-Year,Self-Serve,618.98,6,17,8,2,0,60270.0,0
Media,Startup,Monthly,Dedicated-CSM,935.55,68,14,8,2,2,149564.0,0
HealthTech,Enterprise,Quarterly,Self-Serve,1112.92,10,11,4,1,0,105114.0,0
Logistics,Startup,Annual,Assisted,1097.93,11,25,12,4,0,6313.0,0
HealthTech,Growth,Annual,Assisted,6482.43,12,22,5,1,1,52822.0,0
Media,Custom,Quarterly,Self-Serve,1847.32,38,23,8,3,2,354.0,1
EdTech,Startup,Multi-Year,Self-Serve,2013.41,16,21,9,2,0,50132.0,0
Logistics,Custom,Multi-Year,Self-Serve,2119.01,21,27,22,2,1,31214.0,0
FinTech,Growth,Monthly,Assisted,2254.61,8,13,4,5,1,33776.0,0
Media,Custom,Monthly,Assisted,1248.31,1,25,11,4,1,44340.0,1
EdTech,Growth,Monthly,Self-Serve,1019.8,48,15,3,1,0,67867.0,0
HealthTech,Startup,Monthly,Self-Serve,1543.48,53,20,12,0,0,65366.0,0
Logistics,Startup,Quarterly,Self-Serve,3580.59,53,18,12,2,1,2275.0,0
HealthTech,Startup,Multi-Year,Assisted,3488.76,51,17,15,2,1,66684.0,0
Logistics,Startup,Annual,Assisted,1091.89,30,17,14,3,1,88544.0,0
FinTech,Startup,Monthly,Self-Serve,2572.59,20,22,9,1,0,3530.0,0
EdTech,Startup,Monthly,Assisted,1135.24,33,13,4,1,1,19500.0,0
E-Commerce,Growth,Quarterly,Self-Serve,1378.55,16,22,7,2,0,78526.0,0
FinTech,Enterprise,Quarterly,Dedicated-CSM,895.61,2,16,15,3,1,33973.0,0
FinTech,Startup,Monthly,Dedicated-CSM,1147.8,8,19,14,3,0,59354.0,0
FinTech,Startup,Annual,Assisted,4188.64,63,13,3,1,1,34889.0,0
E-Commerce,Growth,Multi-Year,Dedicated-CSM,1448.9,7,18,5,3,0,191344.0,0
HealthTech,Startup,Monthly,Dedicated-CSM,1502.66,36,24,14,1,0,137595.0,0
E-Commerce,Startup,Annual,Dedicated-CSM,391.45,1,21,7,3,1,16505.0,0
HealthTech,Startup,Monthly,Assisted,1029.82,7,20,16,0,0,24379.0,0
HealthTech,Custom,Annual,Self-Serve,1091.04,7,20,13,3,1,28224.0,0
EdTech,Enterprise,Quarterly,Self-Serve,661.98,1,16,11,1,0,5502.0,0
FinTech,Growth,Monthly,Self-Serve,1364.33,2,14,7,4,1,25882.0,0
Media,Growth,Multi-Year,Assisted,930.01,3,19,7,2,1,74549.0,0
Logistics,Growth,Quarterly,Self-Serve,1433.68,32,34,22,2,0,93832.0,0
EdTech,Growth,Annual,Self-Serve,1485.16,1,26,20,1,0,108636.0,0
E-Commerce,Growth,Monthly,Assisted,594.43,6,20,9,1,0,733.0,0
Logistics,Growth,Monthly,Self-Serve,954.42,1,20,12,2,0,,0
FinTech,Startup,Monthly,Assisted,1430.48,21,18,15,2,0,34921.0,0
FinTech,Startup,Quarterly,Dedicated-CSM,3665.26,17,18,5,4,1,11544.0,0
FinTech,Growth,Annual,Assisted,1666.05,18,10,6,1,0,34532.0,0
EdTech,Enterprise,Monthly,Assisted,763.07,8,17,8,0,0,92979.0,0
FinTech,Growth,Annual,Assisted,1880.24,4,13,9,3,0,28480.0,0
E-Commerce,Enterprise,Annual,Assisted,5718.24,22,19,4,1,1,232619.0,0
Media,Custom,Annual,Self-Serve,2919.6,29,16,11,6,3,47945.0,0
Logistics,Startup,Quarterly,Dedicated-CSM,2133.24,2,21,5,1,0,33644.0,0
E-Commerce,Growth,Multi-Year,Self-Serve,2481.83,12,19,4,2,0,17470.0,0
FinTech,Growth,Quarterly,Self-Serve,4554.91,5,16,12,7,1,556.0,1
Logistics,Custom,Quarterly,Assisted,3341.86,3,30,21,3,1,47151.0,0
E-Commerce,Custom,Monthly,Self-Serve,2168.4,23,26,23,1,1,43078.0,0
FinTech,Growth,Monthly,Self-Serve,3322.08,13,29,17,1,0,36368.0,0
FinTech,Startup,Monthly,Self-Serve,534.11,4,18,11,1,0,38578.0,0
Media,Enterprise,Annual,,373.56,6,23,17,1,0,92742.0,0
EdTech,Startup,Monthly,Self-Serve,1530.78,61,20,9,2,1,19053.0,0
Logistics,Enterprise,Monthly,Self-Serve,1419.95,33,18,4,7,2,39954.0,0
Logistics,Custom,Annual,Assisted,843.6,38,21,8,0,0,56964.0,0
E-Commerce,Growth,Monthly,Dedicated-CSM,2702.61,11,23,8,2,0,11775.0,0
E-Commerce,Growth,Monthly,Self-Serve,274.94,17,24,11,5,1,129393.0,0
HealthTech,Growth,Monthly,Dedicated-CSM,850.18,8,23,21,3,2,66803.0,0
HealthTech,Growth,Annual,Self-Serve,886.95,1,23,19,1,0,2738.0,0
HealthTech,Startup,Monthly,Self-Serve,333.33,9,19,18,0,0,100164.0,0
EdTech,Enterprise,Quarterly,Self-Serve,4772.0,16,22,21,1,0,132870.0,0
E-Commerce,Custom,Quarterly,Assisted,421.86,6,18,9,3,2,78914.0,0
Logistics,Custom,Annual,Assisted,812.33,33,20,7,2,2,27776.0,0
HealthTech,Startup,Annual,Assisted,2898.02,2,19,12,2,1,259044.0,0
E-Commerce,Enterprise,Annual,Assisted,2319.57,8,20,18,0,0,6644.0,0
E-Commerce,Enterprise,Monthly,Assisted,522.2,2,16,9,2,1,38459.0,1
E-Commerce,Startup,Monthly,Assisted,2392.55,9,23,13,5,4,9340.0,1
EdTech,Startup,Monthly,Dedicated-CSM,1713.54,1,20,6,2,1,28933.0,0
